Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub Category,Product Name,Quantity,Unit Price,Discount,Sales,Cost,Profit,Profit Margin,Payment Mode,Shipping Mode
ORD-20231502,2023-04-05,2023-04-07,CUST-8862,Customer 8862,Consumer,United Kingdom,State_36,City_44,Central,PROD-OFF-1388,Office Supplies,Art,Art Product 48,7,474.7,0.28,2392.49,1840.11,552.38,0.2309,Debit Card,Second Class
ORD-20231503,2024-11-08,2024-11-10,CUST-1988,Customer 1988,Home Office,Germany,State_13,City_85,East,PROD-OFF-9163,Office Supplies,Binders,Binders Product 27,13,295.33,0.0,3839.29,1594.65,2244.64,0.5846,Cash on Delivery,Same Day
ORD-20231504,2024-12-30,2025-01-04,CUST-4782,Customer 4782,Consumer,Australia,State_15,City_12,South,PROD-TEC-6732,Technology,Copiers,Copiers Product 4,13,68.82,0.21,706.78,522.05,184.73,0.2614,Bank Transfer,Same Day
ORD-20231505,2023-08-12,2023-08-16,CUST-9470,Customer 9470,Home Office,Australia,State_4,City_26,South,PROD-TEC-6909,Technology,Machines,Machines Product 37,3,198.86,0.19,483.23,385.53,97.7,0.2022,PayPal,First Class
ORD-20231506,2024-04-12,2024-04-13,CUST-6732,Customer 6732,Consumer,United Kingdom,State_44,City_38,South,PROD-OFF-8686,Office Supplies,Appliances,Appliances Product 25,10,448.57,0.22,3498.85,2350.23,1148.62,0.3283,Credit Card,Same Day
ORD-20231507,2024-02-07,2024-02-10,CUST-8304,Customer 8304,Home Office,United States,State_40,City_61,North,PROD-OFF-8793,Office Supplies,Appliances,Appliances Product 42,10,90.85,0.0,908.5,397.13,511.37,0.5629,Cash on Delivery,Second Class
ORD-20231508,2023-09-24,2023-09-30,CUST-8919,Customer 8919,Corporate,United States,State_18,City_7,North,PROD-FUR-8591,Furniture,Tables,Tables Product 50,5,486.88,0.14,2093.58,958.41,1135.17,0.5422,Cash on Delivery,Standard Class
ORD-20231509,2023-07-11,2023-07-14,CUST-5638,Customer 5638,Consumer,United Kingdom,State_3,City_32,South,PROD-FUR-5248,Furniture,Furnishings,Furnishings Product 6,9,200.9,0.25,1356.08,1036.85,319.23,0.2354,Credit Card,First Class
ORD-20231510,2024-10-24,2024-10-29,CUST-7027,Customer 7027,Consumer,Germany,State_48,City_90,North,PROD-TEC-1956,Technology,Phones,Phones Product 1,9,59.31,0.09,485.75,303.22,182.53,0.3758,Bank Transfer,Same Day
ORD-20231511,2025-03-23,2025-03-28,CUST-4383,Customer 4383,Home Office,Germany,State_20,City_32,North,PROD-TEC-7998,Technology,Accessories,Accessories Product 38,3,346.8,0.2,832.32,593.61,238.71,0.2868,Cash on Delivery,Second Class
ORD-20231512,2024-07-01,2024-07-03,CUST-4999,Customer 4999,Home Office,Germany,State_13,City_43,North,PROD-TEC-2539,Technology,Accessories,Accessories Product 13,7,487.46,0.3,2388.55,1314.18,1074.37,0.4498,Debit Card,Second Class
ORD-20231513,2023-12-21,2023-12-28,CUST-6943,Customer 6943,Corporate,Germany,State_20,City_25,North,PROD-FUR-2113,Furniture,Bookcases,Bookcases Product 33,3,16.56,0.05,47.2,37.47,9.73,0.2061,PayPal,Standard Class
ORD-20231514,2023-05-25,2023-05-31,CUST-2645,Customer 2645,Consumer,Canada,State_45,City_70,South,PROD-TEC-6934,Technology,Phones,Phones Product 32,5,222.73,0.22,868.65,530.02,338.63,0.3898,Debit Card,First Class
ORD-20231515,2023-03-20,2023-03-24,CUST-5821,Customer 5821,Home Office,France,State_32,City_82,Central,PROD-TEC-4890,Technology,Machines,Machines Product 1,11,448.8,0.19,3998.81,3027.82,970.99,0.2428,Debit Card,Standard Class
ORD-20231516,2024-04-09,2024-04-16,CUST-5659,Customer 5659,Corporate,Canada,State_41,City_30,West,PROD-OFF-1012,Office Supplies,Paper,Paper Product 27,9,228.85,0.01,2039.05,1446.43,592.62,0.2906,PayPal,First Class
ORD-20231517,2025-03-28,2025-03-31,CUST-3220,Customer 3220,Consumer,United States,State_18,City_97,North,PROD-FUR-1040,Furniture,Furnishings,Furnishings Product 7,11,380.23,0.15,3555.15,2547.7,1007.45,0.2834,Debit Card,Standard Class
ORD-20231518,2023-02-01,2023-02-05,CUST-9013,Customer 9013,Consumer,Germany,State_29,City_64,West,PROD-FUR-6827,Furniture,Furnishings,Furnishings Product 20,7,388.67,0.02,2666.28,1927.6,738.68,0.277,Cash on Delivery,Second Class
ORD-20231519,2023-04-05,2023-04-09,CUST-4625,Customer 4625,Corporate,United States,State_4,City_59,South,PROD-TEC-7003,Technology,Phones,Phones Product 47,9,404.21,0.05,3456.0,2332.98,1123.02,0.3249,Cash on Delivery,Same Day
ORD-20231520,2023-05-31,2023-06-07,CUST-3964,Customer 3964,Corporate,United Kingdom,State_33,City_77,South,PROD-FUR-8064,Furniture,Labels,Labels Product 28,12,378.28,0.11,4040.03,1860.43,2179.6,0.5395,Cash on Delivery,Standard Class
ORD-20231521,2024-08-23,2024-08-30,CUST-2459,Customer 2459,Corporate,France,State_50,City_8,Central,PROD-FUR-3743,Furniture,Furnishings,Furnishings Product 2,11,156.55,0.09,1567.07,690.03,877.04,0.5597,Credit Card,Standard Class
ORD-20231522,2023-09-29,2023-10-02,CUST-8446,Customer 8446,Corporate,France,State_17,City_4,Central,PROD-OFF-8274,Office Supplies,Binders,Binders Product 18,8,157.79,0.22,984.61,585.3,399.31,0.4056,Credit Card,Standard Class
ORD-20231523,2025-09-29,2025-09-30,CUST-2933,Customer 2933,Corporate,United States,State_31,City_63,East,PROD-TEC-6809,Technology,Accessories,Accessories Product 9,5,207.93,0.06,977.27,391.48,585.79,0.5994,Bank Transfer,Standard Class
ORD-20231524,2024-02-02,2024-02-07,CUST-2588,Customer 2588,Corporate,Germany,State_49,City_30,West,PROD-TEC-4611,Technology,Accessories,Accessories Product 48,3,123.21,0.16,310.49,163.03,147.46,0.4749,Credit Card,Same Day
ORD-20231525,2023-01-05,2023-01-10,CUST-1937,Customer 1937,Corporate,United States,State_10,City_4,South,PROD-TEC-9842,Technology,Phones,Phones Product 3,1,466.74,0.1,420.07,284.69,135.38,0.3223,Debit Card,Standard Class
ORD-20231526,2024-02-21,2024-02-22,CUST-5624,Customer 5624,Home Office,United Kingdom,State_2,City_93,North,PROD-OFF-3180,Office Supplies,Appliances,Appliances Product 40,12,75.94,0.04,874.83,426.01,448.82,0.513,Cash on Delivery,First Class
ORD-20231527,2024-02-03,2024-02-05,CUST-8527,Customer 8527,Home Office,Australia,State_9,City_6,North,PROD-OFF-4660,Office Supplies,Art,Art Product 21,2,139.86,0.15,237.76,105.73,132.03,0.5553,PayPal,Standard Class
ORD-20231528,2025-11-24,2025-11-26,CUST-3081,Customer 3081,Corporate,Canada,State_25,City_71,North,PROD-OFF-2640,Office Supplies,Paper,Paper Product 42,7,171.79,0.08,1106.33,506.9,599.43,0.5418,Debit Card,Second Class
ORD-20231529,2024-08-15,2024-08-18,CUST-2585,Customer 2585,Corporate,United States,State_13,City_6,Central,PROD-FUR-3019,Furniture,Chairs,Chairs Product 15,1,184.22,0.03,178.69,134.54,44.15,0.2471,Cash on Delivery,Second Class
ORD-20231530,2023-04-02,2023-04-06,CUST-4108,Customer 4108,Home Office,Australia,State_11,City_34,Central,PROD-TEC-2448,Technology,Phones,Phones Product 3,1,72.5,0.04,69.6,42.59,27.01,0.3881,Credit Card,Second Class
ORD-20231531,2023-05-05,2023-05-06,CUST-1981,Customer 1981,Corporate,United Kingdom,State_15,City_21,South,PROD-FUR-6478,Furniture,Tables,Tables Product 17,6,78.36,0.01,465.46,226.27,239.19,0.5139,Cash on Delivery,Second Class
ORD-20231532,2024-04-22,2024-04-25,CUST-3926,Customer 3926,Consumer,Australia,State_27,City_25,South,PROD-FUR-9037,Furniture,Chairs,Chairs Product 33,15,335.82,0.06,4735.06,1962.82,2772.24,0.5855,Cash on Delivery,First Class
ORD-20231533,2023-06-24,2023-06-25,CUST-6721,Customer 6721,Corporate,United Kingdom,State_21,City_97,North,PROD-OFF-7029,Office Supplies,Storage,Storage Product 21,3,421.8,0.1,1138.86,528.54,610.32,0.5359,Debit Card,First Class
ORD-20231534,2024-02-10,2024-02-16,CUST-7504,Customer 7504,Corporate,France,State_13,City_40,North,PROD-FUR-9210,Furniture,Chairs,Chairs Product 38,5,96.3,0.17,399.64,248.43,151.21,0.3784,Cash on Delivery,First Class
ORD-20231535,2025-06-12,2025-06-17,CUST-7013,Customer 7013,Consumer,United Kingdom,State_6,City_71,South,PROD-TEC-4229,Technology,Accessories,Accessories Product 30,1,271.86,0.15,231.08,94.52,136.56,0.591,Bank Transfer,First Class
ORD-20231536,2023-10-28,2023-10-29,CUST-7749,Customer 7749,Corporate,Canada,State_38,City_77,East,PROD-TEC-1536,Technology,Phones,Phones Product 49,12,357.77,0.18,3520.46,2316.93,1203.53,0.3419,Debit Card,Same Day
ORD-20231537,2024-03-19,2024-03-21,CUST-2992,Customer 2992,Corporate,United States,State_5,City_19,West,PROD-OFF-4653,Office Supplies,Supplies,Supplies Product 22,9,406.4,0.11,3255.26,1736.13,1519.13,0.4667,PayPal,Standard Class
ORD-20231538,2024-09-21,2024-09-25,CUST-7320,Customer 7320,Home Office,France,State_48,City_53,South,PROD-FUR-8569,Furniture,Labels,Labels Product 10,4,415.59,0.15,1413.01,732.55,680.46,0.4816,Bank Transfer,Same Day
ORD-20231539,2024-04-08,2024-04-11,CUST-7153,Customer 7153,Home Office,United Kingdom,State_41,City_31,North,PROD-OFF-6690,Office Supplies,Envelopes,Envelopes Product 45,11,72.51,0.06,749.75,576.23,173.52,0.2314,PayPal,First Class
ORD-20231540,2023-10-03,2023-10-07,CUST-2549,Customer 2549,Consumer,Germany,State_16,City_37,North,PROD-OFF-9561,Office Supplies,Envelopes,Envelopes Product 21,11,454.48,0.19,4049.42,2077.87,1971.55,0.4869,PayPal,Same Day
ORD-20231541,2025-09-25,2025-09-30,CUST-9334,Customer 9334,Home Office,United Kingdom,State_6,City_33,West,PROD-FUR-6004,Furniture,Tables,Tables Product 19,10,54.46,0.03,528.26,212.37,315.89,0.598,Debit Card,Same Day
ORD-20231542,2024-10-17,2024-10-21,CUST-9994,Customer 9994,Consumer,France,State_31,City_90,Central,PROD-FUR-3021,Furniture,Tables,Tables Product 32,6,12.57,0.13,65.62,35.07,30.55,0.4656,Cash on Delivery,First Class
ORD-20231543,2023-08-01,2023-08-07,CUST-5078,Customer 5078,Consumer,France,State_7,City_13,East,PROD-TEC-5179,Technology,Phones,Phones Product 6,8,450.39,0.24,2738.37,1718.09,1020.28,0.3726,PayPal,First Class
ORD-20231544,2025-04-12,2025-04-13,CUST-2421,Customer 2421,Corporate,Canada,State_33,City_65,West,PROD-OFF-5449,Office Supplies,Appliances,Appliances Product 42,3,381.23,0.02,1120.82,717.81,403.01,0.3596,Credit Card,First Class
ORD-20231545,2025-04-08,2025-04-10,CUST-6427,Customer 6427,Home Office,Germany,State_35,City_95,North,PROD-OFF-5349,Office Supplies,Appliances,Appliances Product 23,14,494.69,0.17,5748.3,4209.93,1538.37,0.2676,Credit Card,Same Day
ORD-20231546,2025-08-05,2025-08-06,CUST-6266,Customer 6266,Consumer,United Kingdom,State_47,City_28,North,PROD-TEC-6563,Technology,Copiers,Copiers Product 27,2,48.27,0.16,81.09,52.73,28.36,0.3497,Debit Card,Standard Class
ORD-20231547,2023-02-10,2023-02-12,CUST-1969,Customer 1969,Corporate,United Kingdom,State_25,City_44,Central,PROD-TEC-6245,Technology,Copiers,Copiers Product 5,7,220.45,0.0,1543.15,1065.14,478.01,0.3098,Bank Transfer,Same Day
ORD-20231548,2025-04-18,2025-04-21,CUST-5024,Customer 5024,Consumer,Canada,State_32,City_16,West,PROD-OFF-1143,Office Supplies,Paper,Paper Product 46,13,239.22,0.06,2923.27,1672.89,1250.38,0.4277,Debit Card,Standard Class
ORD-20231549,2023-10-07,2023-10-09,CUST-3196,Customer 3196,Home Office,Australia,State_15,City_96,South,PROD-FUR-9009,Furniture,Chairs,Chairs Product 29,1,73.74,0.23,56.78,25.3,31.48,0.5544,Credit Card,Standard Class
ORD-20231550,2023-03-28,2023-04-01,CUST-8453,Customer 8453,Home Office,United Kingdom,State_19,City_71,West,PROD-TEC-8998,Technology,Accessories,Accessories Product 28,9,312.79,0.16,2364.69,1297.65,1067.04,0.4512,Credit Card,First Class
ORD-20231551,2023-07-20,2023-07-24,CUST-2165,Customer 2165,Home Office,Germany,State_45,City_14,West,PROD-FUR-8368,Furniture,Tables,Tables Product 19,14,26.87,0.12,331.04,193.65,137.39,0.415,PayPal,Second Class
ORD-20231552,2023-01-02,2023-01-05,CUST-9015,Customer 9015,Corporate,Canada,State_41,City_44,West,PROD-FUR-2510,Furniture,Furnishings,Furnishings Product 45,10,154.78,0.1,1393.02,664.39,728.63,0.5231,Credit Card,Second Class
ORD-20231553,2024-08-22,2024-08-24,CUST-7106,Customer 7106,Corporate,Canada,State_27,City_70,North,PROD-TEC-6776,Technology,Copiers,Copiers Product 47,2,69.53,0.26,102.9,63.66,39.24,0.3813,Bank Transfer,Second Class
ORD-20231554,2024-03-04,2024-03-05,CUST-3826,Customer 3826,Home Office,Australia,State_23,City_82,East,PROD-TEC-9969,Technology,Accessories,Accessories Product 45,10,133.13,0.05,1264.73,772.97,491.76,0.3888,Credit Card,Standard Class
ORD-20231555,2025-11-14,2025-11-21,CUST-5053,Customer 5053,Corporate,United States,State_19,City_79,South,PROD-FUR-6351,Furniture,Bookcases,Bookcases Product 49,4,147.74,0.22,460.95,363.77,97.18,0.2108,Credit Card,Same Day
ORD-20231556,2023-04-13,2023-04-19,CUST-9144,Customer 9144,Home Office,Germany,State_20,City_23,East,PROD-FUR-4910,Furniture,Tables,Tables Product 26,1,64.42,0.21,50.89,24.4,26.49,0.5205,PayPal,Standard Class
ORD-20231557,2023-07-14,2023-07-21,CUST-2565,Customer 2565,Consumer,United Kingdom,State_35,City_76,North,PROD-OFF-3255,Office Supplies,Paper,Paper Product 37,3,111.21,0.22,260.23,171.56,88.67,0.3407,PayPal,Second Class
ORD-20231558,2023-02-12,2023-02-15,CUST-9696,Customer 9696,Home Office,United States,State_26,City_72,West,PROD-FUR-6958,Furniture,Bookcases,Bookcases Product 11,1,393.62,0.22,307.02,155.22,151.8,0.4944,Credit Card,Standard Class
ORD-20231559,2024-12-21,2024-12-23,CUST-9105,Customer 9105,Corporate,Australia,State_15,City_81,South,PROD-OFF-1276,Office Supplies,Paper,Paper Product 3,4,447.1,0.07,1663.21,671.78,991.43,0.5961,Debit Card,First Class
ORD-20231560,2025-07-09,2025-07-16,CUST-4509,Customer 4509,Corporate,United States,State_8,City_82,West,PROD-OFF-6653,Office Supplies,Appliances,Appliances Product 43,11,274.48,0.07,2807.93,1922.06,885.87,0.3155,Bank Transfer,Second Class
ORD-20231561,2023-01-30,2023-01-31,CUST-7286,Customer 7286,Home Office,United Kingdom,State_44,City_57,West,PROD-OFF-8741,Office Supplies,Fasteners,Fasteners Product 41,7,488.69,0.02,3352.41,2676.79,675.62,0.2015,Bank Transfer,Second Class
ORD-20231562,2023-11-10,2023-11-12,CUST-2818,Customer 2818,Consumer,United States,State_46,City_76,South,PROD-OFF-7794,Office Supplies,Envelopes,Envelopes Product 28,3,499.23,0.15,1273.04,746.2,526.84,0.4138,PayPal,Same Day
ORD-20231563,2024-05-30,2024-05-31,CUST-5781,Customer 5781,Home Office,Germany,State_3,City_27,West,PROD-TEC-2129,Technology,Copiers,Copiers Product 16,9,328.53,0.13,2572.39,1724.3,848.09,0.3297,Bank Transfer,Second Class
ORD-20231564,2025-01-29,2025-02-05,CUST-1802,Customer 1802,Home Office,United States,State_21,City_70,East,PROD-TEC-9078,Technology,Copiers,Copiers Product 1,8,160.92,0.06,1210.12,513.13,696.99,0.576,Credit Card,First Class
ORD-20231565,2023-03-19,2023-03-21,CUST-5175,Customer 5175,Consumer,Canada,State_8,City_49,East,PROD-TEC-8451,Technology,Accessories,Accessories Product 38,6,398.52,0.23,1841.16,872.41,968.75,0.5262,Debit Card,First Class
ORD-20231566,2025-05-07,2025-05-12,CUST-4743,Customer 4743,Home Office,United States,State_24,City_81,North,PROD-TEC-3398,Technology,Phones,Phones Product 31,6,117.77,0.06,664.22,337.32,326.9,0.4922,Cash on Delivery,Same Day
ORD-20231567,2025-12-09,2025-12-16,CUST-4895,Customer 4895,Corporate,United Kingdom,State_7,City_38,West,PROD-FUR-2816,Furniture,Tables,Tables Product 35,4,247.0,0.29,701.48,457.47,244.01,0.3479,Cash on Delivery,Second Class
ORD-20231568,2023-09-30,2023-10-03,CUST-8348,Customer 8348,Corporate,United Kingdom,State_19,City_46,South,PROD-TEC-4720,Technology,Accessories,Accessories Product 11,1,429.34,0.22,334.89,185.78,149.11,0.4453,PayPal,Same Day
ORD-20231569,2023-08-25,2023-08-27,CUST-5886,Customer 5886,Home Office,United Kingdom,State_24,City_63,West,PROD-FUR-1082,Furniture,Tables,Tables Product 14,6,77.85,0.02,457.76,310.13,147.63,0.3225,Credit Card,Same Day
ORD-20231570,2024-10-01,2024-10-03,CUST-7997,Customer 7997,Corporate,Germany,State_23,City_36,North,PROD-FUR-4212,Furniture,Furnishings,Furnishings Product 38,4,381.01,0.27,1112.55,609.91,502.64,0.4518,Cash on Delivery,Same Day
ORD-20231571,2023-10-04,2023-10-10,CUST-7974,Customer 7974,Corporate,Canada,State_3,City_68,Central,PROD-OFF-2473,Office Supplies,Fasteners,Fasteners Product 15,2,379.24,0.13,659.88,473.27,186.61,0.2828,Debit Card,Standard Class
ORD-20231572,2025-11-20,2025-11-27,CUST-6216,Customer 6216,Home Office,Germany,State_7,City_22,South,PROD-OFF-3664,Office Supplies,Binders,Binders Product 32,10,340.23,0.19,2755.86,1572.9,1182.96,0.4293,Credit Card,Second Class
ORD-20231573,2023-07-25,2023-07-28,CUST-8921,Customer 8921,Consumer,Germany,State_43,City_23,West,PROD-OFF-2021,Office Supplies,Supplies,Supplies Product 19,9,146.3,0.22,1027.03,808.61,218.42,0.2127,Bank Transfer,First Class
ORD-20231574,2025-07-03,2025-07-09,CUST-4712,Customer 4712,Home Office,United States,State_39,City_21,South,PROD-FUR-7270,Furniture,Tables,Tables Product 14,1,408.86,0.23,314.82,205.58,109.24,0.347,PayPal,Same Day
ORD-20231575,2024-12-20,2024-12-22,CUST-2813,Customer 2813,Home Office,France,State_6,City_70,Central,PROD-FUR-6122,Furniture,Furnishings,Furnishings Product 20,1,255.89,0.22,199.59,150.56,49.03,0.2457,Debit Card,Same Day
ORD-20231576,2023-12-11,2023-12-18,CUST-5319,Customer 5319,Home Office,United Kingdom,State_10,City_44,West,PROD-TEC-7604,Technology,Machines,Machines Product 42,11,128.48,0.02,1385.01,930.05,454.96,0.3285,Debit Card,Same Day
ORD-20231577,2025-08-12,2025-08-15,CUST-8027,Customer 8027,Consumer,United States,State_10,City_99,South,PROD-FUR-6083,Furniture,Bookcases,Bookcases Product 34,3,93.4,0.06,263.39,141.72,121.67,0.4619,Debit Card,Second Class
ORD-20231578,2023-11-15,2023-11-16,CUST-9267,Customer 9267,Consumer,United Kingdom,State_21,City_20,East,PROD-OFF-6814,Office Supplies,Fasteners,Fasteners Product 42,5,458.79,0.23,1766.34,956.08,810.26,0.4587,Debit Card,Same Day
ORD-20231579,2025-07-06,2025-07-09,CUST-3167,Customer 3167,Home Office,United Kingdom,State_43,City_30,South,PROD-FUR-6060,Furniture,Labels,Labels Product 21,14,231.93,0.03,3149.61,2412.15,737.46,0.2341,PayPal,Standard Class
ORD-20231580,2023-11-01,2023-11-08,CUST-4356,Customer 4356,Home Office,Germany,State_8,City_68,North,PROD-OFF-6745,Office Supplies,Envelopes,Envelopes Product 1,5,290.54,0.3,1016.89,478.73,538.16,0.5292,PayPal,Standard Class
ORD-20231581,2024-08-30,2024-09-01,CUST-3203,Customer 3203,Corporate,United States,State_25,City_97,North,PROD-FUR-2694,Furniture,Tables,Tables Product 37,6,278.08,0.01,1651.8,803.64,848.16,0.5135,Credit Card,Second Class
ORD-20231582,2025-12-17,2025-12-22,CUST-9548,Customer 9548,Consumer,Germany,State_35,City_57,Central,PROD-FUR-2294,Furniture,Labels,Labels Product 37,10,66.87,0.06,628.58,362.87,265.71,0.4227,PayPal,First Class
ORD-20231583,2024-11-16,2024-11-20,CUST-1195,Customer 1195,Consumer,United States,State_36,City_80,North,PROD-OFF-2180,Office Supplies,Binders,Binders Product 48,14,285.39,0.11,3555.96,1561.01,1994.95,0.561,Debit Card,Standard Class
ORD-20231584,2024-08-24,2024-08-28,CUST-8599,Customer 8599,Corporate,France,State_14,City_49,West,PROD-FUR-8511,Furniture,Tables,Tables Product 20,11,93.17,0.04,983.88,416.03,567.85,0.5772,Credit Card,Same Day
ORD-20231585,2023-11-17,2023-11-20,CUST-4385,Customer 4385,Corporate,United States,State_15,City_28,North,PROD-FUR-3751,Furniture,Chairs,Chairs Product 47,13,228.98,0.09,2708.83,1327.53,1381.3,0.5099,PayPal,Same Day
ORD-20231586,2023-06-22,2023-06-28,CUST-1553,Customer 1553,Consumer,Germany,State_35,City_16,South,PROD-FUR-1513,Furniture,Furnishings,Furnishings Product 17,6,291.89,0.14,1506.15,1104.65,401.5,0.2666,Cash on Delivery,Same Day
ORD-20231587,2023-11-24,2023-11-29,CUST-6217,Customer 6217,Consumer,France,State_31,City_11,North,PROD-FUR-3117,Furniture,Furnishings,Furnishings Product 26,2,241.93,0.11,430.64,178.22,252.42,0.5862,Debit Card,First Class
ORD-20231588,2023-05-22,2023-05-27,CUST-2405,Customer 2405,Home Office,United States,State_5,City_18,West,PROD-FUR-8651,Furniture,Chairs,Chairs Product 5,7,80.13,0.01,555.3,391.59,163.71,0.2948,PayPal,Second Class
ORD-20231589,2024-11-02,2024-11-06,CUST-3993,Customer 3993,Home Office,Australia,State_44,City_80,Central,PROD-TEC-6172,Technology,Phones,Phones Product 1,8,405.51,0.13,2822.35,2181.31,641.04,0.2271,Bank Transfer,Same Day
ORD-20231590,2024-08-11,2024-08-13,CUST-7787,Customer 7787,Corporate,Canada,State_32,City_90,West,PROD-OFF-2232,Office Supplies,Storage,Storage Product 32,14,340.19,0.23,3667.25,2628.96,1038.29,0.2831,Debit Card,First Class
ORD-20231591,2025-08-01,2025-08-07,CUST-2417,Customer 2417,Consumer,Canada,State_47,City_51,Central,PROD-FUR-6669,Furniture,Chairs,Chairs Product 4,6,179.66,0.17,894.71,694.71,200.0,0.2235,Debit Card,Same Day
